8,4,2.4,14.6
9,4,4.1,16.3
10,4,6.4,16.8
11,4,9.3,17.3
12,4,12.8,16.3
13,4,15.9,16.1
14,4,17.3,15.3
15,4,19.3,15.7
16,4,19.3,9.3
17,4,19.1,9.3
18,4,18,10.4
19,4,17.5,9.6
20,4,15.9,7
21,4,15.2,7.1
22,4,14.9,9
23,4,14.6,5.8
0,5,13.6,7.4
1,5,13.4,8.1
2,5,13.6,3.7
3,5,14.2,5.3
4,5,14.2,4.1
5,5,15.5,1
6,5,15.7,4.7
7,5,15.5,5.7
8,5,17.7,2.6
9,5,20.6,10.2
10,5,22.7,9.5
11,5,24,7.4
12,5,25.6,8
13,5,27.7,6.3
14,5,26.6,6.8
15,5,25.8,8.3
16,5,26.7,6.4
17,5,27.5,5.8
18,5,28.6,6
19,5,28.6,5.6
20,5,29.2,4.2
21,5,29.6,3.5
22,5,30.5,5
23,5,31.7,4.7
0,6,32.1,3.3
1,6,33,3.8
2,6,33,1.5
3,6,33,2.8
4,6,32.1,2.9
5,6,32.1,0
6,6,32.5,2
7,6,32.1,0.7
8,6,32.1,4.7
9,6,32.7,1.4
10,6,33.4,1.9
11,6,33.9,4.1
12,6,36.4,2.7
13,6,38.2,0
14,6,40.2,0.9
15,6,42.3,0.6
16,6,42.5,2.3
17,6,41.1,6.4
18,6,39.8,4.6
19,6,39.5,5.4
20,6,39.1,6.4
21,6,39.1,5.2
22,6,38.8,9.4
23,6,38.8,8.1
0,0,37.6,5.8
1,0,37.6,9.8
2,0,35,13.6
3,0,33.9,9.6
4,0,33.2,7.8
5,0,32.9,11
6,0,31.1,14.6
7,0,27.9,12.8
8,0,24.2,18.3
9,0,21.3,13.4
10,0,20.9,14.2
11,0,20.4,14.7
12,0,22.1,18.3
13,0,22.1,13.6
14,0,23.9,18.8
15,0,23.5,15.3
16,0,21.3,14.5
17,0,19.3,13.8
18,0,17.2,12.7
19,0,15.4,14.4
20,0,13.1,16
21,0,11.2,16
22,0,10.3,15.4
23,0,8.2,12.1
0,1,8,7.2
1,1,7.3,9.5
2,1,7.1,6.3
3,1,6.6,9
4,1,6.2,9.4
5,1,5.3,4.4
6,1,5.3,6.1
7,1,4.6,4.7
8,1,6.7,3.8
9,1,8.3,3.5
10,1,10.9,1.4
11,1,13.3,0.6
12,1,17.1,3.8
13,1,19,7.6
14,1,19.4,10.6
15,1,20.6,10
16,1,20.7,9.2
17,1,21.1,10.5
18,1,21.8,11.4
19,1,21.9,7.4
20,1,23.6,7.2
21,1,23.6,4.8
22,1,23.6,6.7
23,1,22.4,7.1
0,2,22.5,7
1,2,22.5,4.6
2,2,22.5,4.8
3,2,21.3,2.2
4,2,20.8,6.5
5,2,19.9,4.8
6,2,19.7,5.2
7,2,19.3,5.2
8,2,22,6
9,2,24.7,8.1
10,2,29.6,8.2
11,2,32.7,13.3
12,2,34.3,12.9
13,2,35.2,12.8
14,2,35.9,13.3
15,2,36.9,12.2
16,2,36.9,14.2
17,2,36.1,10.1
18,2,35.7,9.4
19,2,35.3,6.7
20,2,33.9,6.9
21,2,33.9,3.6
22,2,33.7,5.3
23,2,32.4,5.4
0,3,31.5,5.3
1,3,29.9,8.7
2,3,28.2,10.4
3,3,26.5,9.6
4,3,24.4,10
5,3,22.9,11.4
6,3,21.8,11
7,3,21.7,10.2
8,3,21.7,11.4
9,3,21.5,13.3
10,3,22.4,11.3
11,3,23.1,9.5
12,3,24.5,9.7
13,3,25.6,9.5
14,3,24.9,9.6
15,3,25.8,7.4
16,3,26,7.6
17,3,26.1,7.7
18,3,25.9,8.3
19,3,25.8,6.8
20,3,25.1,5.6
21,3,24.3,4.8
22,3,23.5,9.2
23,3,22.3,4.5
0,4,21.6,4.4
1,4,21,7
2,4,20.8,2.2
3,4,20.8,6.3
4,4,20.2,6.2
5,4,19.9,6.3
6,4,19.3,6.9
7,4,18.1,7
8,4,18.4,6.4
9,4,19.5,11.2
10,4,20.6,6.5
11,4,22.8,5.6
12,4,25,6.2
13,4,27.6,5.2
14,4,27.5,7.1
15,4,29.2,7.8
16,4,29.8,7.6
17,4,29.2,11.1
18,4,28.3,8.3
19,4,27.1,10.2
20,4,25.8,10.9
21,4,24.9,9.8
22,4,24,15.1
23,4,21.8,10.7
0,5,20.8,9.8
1,5,19.3,13.1
2,5,18.9,8.4
3,5,17.2,5.5
4,5,16.1,6.9
5,5,15.4,6.3
6,5,14.3,5.6
7,5,14.1,5.4
8,5,14.7,5.2
9,5,17.6,4.6
10,5,18.5,2.1
11,5,20.6,3.4
12,5,23.3,4.7
13,5,25.2,1.9
14,5,25.8,2.9
15,5,28.5,4.6
16,5,28.7,3.4
17,5,29,3.5
18,5,28.5,1.4
19,5,27.8,2.2
20,5,27.4,5.8
21,5,26,7.1
22,5,26.4,5.4
23,5,26.2,3.6
0,2,35.8,5.2
1,2,35.8,7.4
2,2,35.6,7.3
3,2,35.2,11.5
4,2,34.5,10
5,2,33.7,9
6,2,32.7,7.2
7,2,32.7,4.5
8,2,33.9,3.4
9,2,35.6,5
10,2,35.9,5.8
11,2,39,7.5
12,2,42,7
13,2,44.7,10.9
14,2,46.2,8.7
15,2,47.4,9.5
16,2,49.8,8.8
17,2,50.6,11.3
18,2,50.7,10.7
19,2,49.8,9.8
20,2,48.1,10
21,2,46.8,3.5
22,2,45.9,2.6
23,2,44.7,3.7
0,3,44.3,4.9
1,3,43.4,3.5
2,3,42.5,0
3,3,41.6,0
4,3,41.2,0
5,3,41,3.9
6,3,42,3.9
7,3,42.5,6.4
8,3,44.7,5.4
9,3,47.4,5.1
10,3,50.7,13.4
11,3,55.6,13.3
12,3,57.9,15.9
13,3,61.4,12.4
14,3,62.9,13.1
15,3,65.4,16.7
16,3,65.5,15.8
17,3,64,11.2
18,3,62.9,9.1
19,3,58.6,9.3
20,3,59.1,8.3
21,3,58.6,8
22,3,57.9,8.5
23,3,57.5,8.5
0,4,57.7,10
1,4,58.2,9.3
2,4,59.1,8.7
3,4,60.7,13.3
4,4,60.7,10.8
5,4,60.7,12.9
6,4,60.7,8.2
7,4,60.5,10.7
8,4,60.7,11.5
9,4,61.9,17
10,4,62.7,9.4
11,4,61.4,10.3
12,4,61.8,9.2
13,4,61.1,7.1
14,4,60.9,4.8
15,4,62,8.9
16,4,62.9,7.4
17,4,63.1,9.1
18,4,62.9,6.5
19,4,62.3,7.2
20,4,61.3,8.3
21,4,60.4,4.1
22,4,59.5,6.1
23,4,59.5,3
0,5,58.9,5
1,5,57.9,1.9
2,5,59.1,6
3,5,57.7,5.5
4,5,57.7,7.4
5,5,56.7,17.1
6,5,51.9,12.4
7,5,47.6,19
8,5,47.4,18.3
9,5,47.8,15.8
10,5,49.7,14.8
11,5,51,18.7
12,5,50,18.5
13,5,50.3,19.7
14,5,51,21.1
15,5,51,22.4
16,5,51.7,17.2
17,5,51,15
18,5,49.7,16
19,5,48.5,16.3
20,5,47.4,13.2
21,5,46.7,15.9
22,5,45.4,9
23,5,44.3,5.9
0,6,43.4,4.1
1,6,43.5,4
2,6,42.1,1.9
3,6,43.6,2.3
4,6,42.4,6.4
5,6,42.8,6.4
6,6,42.3,6.3
7,6,41.8,7.4
8,6,43.6,9.4
9,6,44.8,6.3
10,6,47.8,8.7
11,6,51.7,8.1
12,6,54.3,12.9
13,6,58.6,14
14,6,58.9,20.8
15,6,60.9,26.2
16,6,59.9,14.1
17,6,60.7,13.3
18,6,59.3,8.6
19,6,57.9,4.4
20,6,56.9,6.1
21,6,54.5,8.9
22,6,49.6,8.2
23,6,47.9,5.8
0,0,47.2,2.4
1,0,46.5,1
2,0,46.1,1.9
3,0,44.9,1
4,0,44.3,0
5,0,43.6,0.7
6,0,43.2,1.5
7,0,42.4,6.1
8,0,42.5,5.5
9,0,44.6,5.7
10,0,46.7,6.5
11,0,50.8,7
12,0,52.4,4
13,0,56.4,8.2
14,0,56.6,8.5
15,0,59.1,9.1
16,0,59.2,9.8
17,0,57.9,9.1
18,0,57,7.3
19,0,55.5,8.1
20,0,53.1,5.5
21,0,53,4.3
22,0,58.5,3.9
23,0,61.4,8.3
0,1,61.2,5
1,1,60.3,3.1
2,1,59.6,1.9
3,1,58.9,4.7
4,1,58.7,4.7
5,1,58,3.4
6,1,57.8,2.6
7,1,57.7,3.5
8,1,55.6,1.8
9,1,53.3,6.9
10,1,53,8.1
11,1,52.8,9.8
12,1,52.9,10.2
13,1,51,10.3
14,1,51.2,13.5
15,1,50.1,13.2
16,1,49.6,11.3
17,1,47.9,11
18,1,47.1,9.5
19,1,46.2,9
20,1,45.3,9.5
21,1,44.4,8.7
22,1,43.8,11.8
23,1,43.4,11.2
0,2,42.5,8
1,2,42.5,6.3
2,2,42.5,9.9
3,2,41.6,9.6
4,2,41.5,12.2
5,2,41.5,13
6,2,41.2,13.7
7,2,41.5,14.6
8,2,41.9,12
9,2,42.1,11.4
10,2,42.7,12.3
11,2,42.9,14.4
12,2,42.9,15.9
13,2,43.1,14.6
14,2,43.6,10.7
15,2,43.4,12.2
16,2,44.4,11.3
17,2,44.6,10.9
18,2,44.6,10.5
19,2,44.3,9.8
20,2,42.1,11.7
21,2,40.7,11
22,2,38.8,16.5
23,2,37.8,13.1
0,3,37.7,13.7
1,3,38.2,11.5
2,3,37.7,12.2
3,3,37.7,12
4,3,37.5,12.2
5,3,37.5,8.9
6,3,37.3,11
7,3,37.5,10.4
8,3,37.7,10.2
9,3,37.7,9.3
10,3,38.2,11.4
11,3,38.6,13.8
12,3,39.3,12.8
13,3,40.1,10.5
14,3,39.5,12.5
15,3,41.3,10
16,3,41.7,10.4
17,3,42.3,10.4
18,3,42.7,9.5
19,3,42.3,7.4
20,3,42.2,6
21,3,41.5,6.6
22,3,41,6.6
23,3,41,6.4
0,4,41,7.1
1,4,40.1,7.7
2,4,40.3,8.3
3,4,40.1,7.4
4,4,39.8,7
5,4,40.1,4.6
6,4,40.1,3.7
7,4,40.1,5.9
8,4,39.7,2.4
9,4,40.4,3.9
10,4,41.8,1.5
11,4,43,1
12,4,44.5,2.2
13,4,46.2,1.3
14,4,48.9,5.3
15,4,51,2.1
16,4,52.3,7.8
17,4,53.7,11.8
18,4,54.7,9.7
19,4,56.2,8.3
20,4,56.4,9.7
21,4,56.4,8
22,4,55.7,10.8
23,4,54.4,8.3
0,5,54.3,7.3
1,5,55.3,11.3
2,5,54.9,10.6
3,5,54.2,7.5
4,5,53.6,8.7
5,5,52.4,8.9
6,5,52.2,8.9
7,5,52.7,10
8,5,54,13.9
9,5,55.5,25.1
10,5,54.9,16.2
11,5,55.9,15.3
12,5,55,15.5
13,5,56.2,14.8
14,5,55.1,15
15,5,56.8,13.1
16,5,55.6,13.3
17,5,55.6,15.9
18,5,54.4,14.3
19,5,53.4,13.7
20,5,51.5,9.8
21,5,48.7,7.8
22,5,47.6,8.9
23,5,46.7,10.1
0,6,45.5,7.8
1,6,45.1,5.5
2,6,44.3,3.6
3,6,44.2,6.4
4,6,44,6.2
5,6,43.1,3.4
6,6,43.8,4.3
7,6,43.5,2.4
8,6,45.6,6.8
9,6,47.8,5.9
10,6,51,0.7
11,6,55.3,0
12,6,58.6,0
13,6,60.5,2.6
14,6,61.8,6.7
15,6,66.1,4.6
16,6,64.2,8.2
17,6,60.4,10
18,6,58.9,6.5
19,6,56.9,4.6
20,6,53.1,6.7
21,6,52,1.8
22,6,52.5,1.3
23,6,51.5,5.1
0,0,51.3,2.6
1,0,53.3,7.1
2,0,52.4,4.5
3,0,51.3,4.7
4,0,50.6,3.7
5,0,50.3,3.4
6,0,49.7,0.6
7,0,49.7,2.2
8,0,51.3,2.4
9,0,54.6,4.1
10,0,58.7,2.2
11,0,61.6,6.9
12,0,63,5.5
13,0,62,13.5
14,0,65.8,9.1
15,0,65.6,9
16,0,67.6,9.7
17,0,66,11.6
18,0,65.5,12
19,0,64.6,10.5
20,0,64.2,9.3
21,0,63.1,9.7
22,0,61,7
23,0,60.1,7.1
0,1,59.6,6.7
1,1,59.4,7.8
2,1,59.5,6.6
3,1,59.3,7.6
4,1,60.5,8.2
5,1,60.9,8.5
6,1,59.7,7
7,1,61.2,5.4
8,1,61.4,5.9
9,1,55.7,3.3
10,1,56,8.4
11,1,55.6,3.8
12,1,56.6,2.4
13,1,59.5,5.2
14,1,62.1,4.6
15,1,64,7.7
16,1,64.6,5.4
17,1,64.3,4.7
18,1,64.5,3.5
19,1,62.8,1.9
20,1,61.4,2.2
21,1,60.9,1
22,1,58.8,2
23,1,59.4,2.8
0,2,59.3,3.1
1,2,57.9,2.8
2,2,56.1,2.6
3,2,54.8,3.9
4,2,54.1,5.2
5,2,53.3,7.3
6,2,51.9,3.4
7,2,51.9,6.8
8,2,53.7,12
9,2,56.2,9.9
10,2,58.2,9.9
11,2,61.2,13.9
12,2,64.2,17.5
13,2,67.2,14.6
14,2,67.6,9.6
15,2,68.6,10.3
16,2,70.4,7.3
17,2,70.4,9.6
18,2,69.7,8
19,2,67.6,8.6
20,2,66.4,8.2
21,2,64.8,12.1
22,2,62.5,7.8
23,2,60.3,9
0,3,58.2,10.1
1,3,57.1,8.8
2,3,55.5,8.3
3,3,54.4,6.9
4,3,52.7,5.4
5,3,51.3,4.9
6,3,50.4,5.8
7,3,51.4,6
8,3,53,7.1
9,3,54.8,6.3
10,3,57.2,8
11,3,59.4,9.2
12,3,59.4,7.4
13,3,61,7.8
14,3,61.2,8.3
15,3,60.3,7.6
16,3,60.3,10.9
17,3,60.3,7.2
18,3,58.9,9.3
19,3,55.7,8.9
20,3,52.8,7.9
21,3,52.6,4.8
22,3,54.1,5.4
23,3,56,5.9
0,4,56.7,5.7
1,4,57.1,6.3
2,4,57.1,5.1
3,4,57.8,2.2
4,4,57.3,5.8
5,4,56.1,7.9
6,4,54.9,6.6
7,4,55.9,10.4
8,4,56,11.7
9,4,56.9,10
10,4,57.8,13
11,4,59.4,9.5
12,4,61.4,9.2
13,4,62.5,8.9
14,4,63.7,8
15,4,66.7,9.5
16,4,69.3,5.9
17,4,70.1,7.4
18,4,70.4,13.4
19,4,70.4,6.4
20,4,69.5,6.5
21,4,67.6,4.3
22,4,65.5,2.8
23,4,65.4,2.6
0,5,63.6,2.5
1,5,62,6.6
2,5,62,2.2
3,5,59.8,3
4,5,59.5,1.8
5,5,59.5,0
6,5,57.7,3.4
7,5,57.9,3.4
8,5,61.2,2.9
9,5,63.2,4.1
10,5,66.7,6.7
11,5,71,5.4
12,5,73.5,3.4
13,5,75.1,6
14,5,76.8,3
15,5,77.6,11.2
16,5,78.1,9.8
17,5,75.3,12.2
18,5,76.2,9.5
19,5,74.5,4.8
20,5,73.5,6
21,5,73,13.5
22,5,70,9.6
23,5,66.6,8.2
0,6,64.2,9.9
1,6,62.5,9.2
2,6,60,7.3
3,6,58.4,8.6
4,6,55.9,10.6
5,6,54.1,8.7
6,6,52.8,8.2
7,6,52.9,10
8,6,53.7,8.3
9,6,55.4,10.4
10,6,55.7,9.7
11,6,58.2,9.5
12,6,59.6,8.5
13,6,60.8,7.6
14,6,57.3,13.9
15,6,56.6,11.3
16,6,56,9.5
17,6,54.6,10.5
18,6,53,9.9
19,6,51,9.2
20,6,50.3,8.5
21,6,49.4,6.4
22,6,48.7,12.8
23,6,47.9,9.5
0,0,47.9,11.6
1,0,47.7,8.7
2,0,47.7,7.5
3,0,47.9,12
4,0,47.4,12.2
5,0,47.6,12
6,0,47.3,10.7
7,0,49.4,12.4
8,0,51.7,15.5
9,0,51.7,15.7
10,0,50.3,16.5
11,0,52.3,14.3
12,0,56.1,12.3
13,0,56.8,14.5
14,0,56.6,9.3
15,0,56.6,11
16,0,54.8,8.1
17,0,53.8,7.3
18,0,54,4.9
19,0,53.2,5.6
20,0,53.1,5.4
21,0,52.4,7.7
22,0,52,6.3
23,0,51.8,4.6
0,1,52,7.7
1,1,52.4,2.8
2,1,52.6,1.3
3,1,53.4,7.8
4,1,54.2,4.4
5,1,54,0.6
6,1,54,0.7
7,1,54.2,4.3
8,1,56.1,6.1
9,1,55.1,11.7
10,1,56.5,9.6
11,1,58.2,9.3
12,1,62,11.8
13,1,62.2,20.5
14,1,63.4,10
15,1,63.9,15.9
16,1,65,13
17,1,65,17.7
18,1,63.7,11.9
19,1,62.1,18.6
20,1,60.9,12
21,1,59.3,9
22,1,58,5
23,1,57.6,3.9
0,2,56.8,5.2
1,2,55.7,4.9
2,2,53.6,2.2
3,2,52.7,1.4
4,2,51.7,0.7
5,2,51.7,1.5
6,2,51.6,3
7,2,52.3,0
8,2,55.6,2.4
9,2,59.1,7.6
10,2,61.6,10.1
11,2,64.9,9.8
12,2,65.6,10.4
13,2,68.6,14.7
14,2,65.9,13.4
15,2,64.5,14.7
16,2,59.5,19.3
17,2,56.8,9.8
18,2,55.5,12.8
19,2,55.1,8.7
20,2,54.5,8.6
21,2,53.5,7.7
22,2,53.7,11.2
23,2,52.1,8.9
0,3,49.9,14.8
1,3,47.8,13.5
2,3,43.1,8.2
3,3,42.9,10.9
4,3,42.2,8.5
5,3,42.2,8.5
6,3,42,4.2
7,3,42,10.3
8,3,43.2,9.4
9,3,44.6,11.1
10,3,46.3,15.9
11,3,47,13.3
12,3,48.5,16.2
13,3,48.5,10
14,3,50.2,11.2
15,3,49.8,16.5
16,3,48.3,15.2
17,3,48.1,18
18,3,47,15.9
19,3,46.1,13.9
20,3,44.7,11.9
21,3,44,8.9
22,3,43.6,13.4
23,3,42.9,11.7
0,4,42,10.9
1,4,41.1,8.9
2,4,41.1,9.8
3,4,40.1,11.7
4,4,39.7,12.4
5,4,39.1,18.3
6,4,39.1,10.8
7,4,39.1,10.4
8,4,38.9,13
9,4,40.1,12.6
10,4,42,15.4
11,4,42.7,14
12,4,44.3,13.2
13,4,47.3,12.6
14,4,48.1,12
15,4,50.5,16
16,4,51.4,14.7
17,4,50.2,18.6
18,4,49.1,14.6
19,4,46.5,13.5
20,4,44.1,10.3
21,4,43,14.1
22,4,41.5,13.1
23,4,41.1,16
0,5,39.8,15.6
1,5,39.3,8.2
2,5,38.9,9.1
3,5,38.8,7.6
4,5,38.8,9.3
5,5,38.1,10
6,5,38.1,9
7,5,38.4,9.8
8,5,40.3,7.4
9,5,43,7.5
10,5,46.5,11.5
11,5,48.9,13.4
12,5,51.3,6.2
13,5,54.5,7.5
14,5,56,10
15,5,57.9,7.7
16,5,59.8,13.4
17,5,60.1,7.2
18,5,60.1,5.4
19,5,58.6,7.3
20,5,56.2,3.6
21,5,52.6,3
22,5,51.7,0.7
23,5,51.4,9.5
0,6,51,9.5
1,6,50.8,6.6
2,6,49.8,8.7
3,6,47.9,6.4
4,6,46.4,6.2
5,6,46.4,8.3
6,6,46,7.8
7,6,47.2,9.4
8,6,48.6,9.5
9,6,51.5,7.8
10,6,53.3,9.2
11,6,55.5,7.4
12,6,58,2.6
13,6,59,3.9
14,6,60.5,1.1
15,6,60.5,5.2
16,6,61.3,2.4
17,6,60.1,6.4
18,6,60.1,7.8
19,6,59.5,6.4
20,6,58.4,7.2
21,6,56.6,16.3
22,6,54.9,5
23,6,53,8.9
0,0,51.9,6.3
1,0,50.1,3.1
2,0,50.6,6.8
3,0,49.5,6.3
4,0,48.7,4.3
5,0,48.8,7.4
6,0,48.8,5.8
7,0,48.8,6.7
8,0,49.8,7.4
9,0,50.9,5.2
10,0,53.1,8.3
11,0,56.9,9.8
12,0,58.2,7.6
13,0,58.4,8.8
14,0,59,6.6
15,0,59.3,10.6
16,0,60.5,10.7
17,0,60.3,11.4
18,0,60.1,10.7
19,0,58.8,10.7
20,0,57.6,14.8
21,0,56.6,18.8
22,0,54.9,12.1
23,0,53.9,9.5
0,1,53,4.4
1,1,52.1,10
2,1,51.7,8.4
3,1,51.9,7.9
4,1,51.2,6.8
5,1,51,9.8
6,1,51,12.7
7,1,50.5,8
8,1,52.6,11.6
9,1,55.6,15.6
10,1,56.7,12.2
11,1,60.2,10.2
12,1,63.6,10.9
13,1,65.2,14.1
14,1,68.4,11.5
15,1,68.5,5.7
16,1,69.7,10
17,1,69.8,7.1
18,1,68.5,9
19,1,68.2,10.1
20,1,66.8,12.2
21,1,65.7,10.9
22,1,64.8,10.2
23,1,62.1,7.8
0,2,60.9,6.2
1,2,59.9,6.6
2,2,58.4,3.6
3,2,57.5,5.1
4,2,57.1,7.2
5,2,56.8,8.4
6,2,56.1,7.1
7,2,56.9,7.6
8,2,58.3,6.4
9,2,61,6.8
10,2,64.4,6.8
11,2,68.1,6.9
12,2,69.4,7.6
13,2,73.2,6.3
14,2,73.2,7.8
15,2,75,3.9
16,2,76.6,6
17,2,76.8,8.5
18,2,75.7,1.7
19,2,71.3,8.5
20,2,57.4,12.5
21,2,54,12.2
22,2,53.4,11.8
23,2,52.2,12.4
0,3,50.6,10.3
1,3,49.6,8.5
2,3,48.5,9.7
3,3,48.5,13.2
4,3,48.6,10.5
5,3,47.6,10.2
6,3,47.6,10.2
7,3,48.6,10.4
8,3,50.9,10.5
9,3,53.3,11.4
10,3,55.1,11.5
11,3,57.9,9.9
12,3,60.3,10.3
13,3,60.7,10.7
14,3,62.9,12.7
15,3,63.4,11.3
16,3,63.9,9.6
17,3,62.9,9.5
18,3,61,9.5
19,3,58.4,10.8
20,3,55.9,6
21,3,53.5,6.8
22,3,52.8,9.3
23,3,51.9,5.4
0,4,51.6,7.1
1,4,51.1,5.8
2,4,51.1,5.6
3,4,50.9,5.6
4,4,50.1,6.3
5,4,50,7.5
6,4,48.9,7.2
7,4,49.1,6
8,4,50.7,6.5
9,4,52.6,8.3
10,4,53.9,8.6
11,4,54.9,9
12,4,55.1,4.6
13,4,58.3,4.5
14,4,59.1,5.8
15,4,60,6.9
16,4,58.2,6.8
17,4,56.9,7.7
18,4,53.5,7.7
19,4,51.9,8.1
20,4,51.2,5.9
21,4,49.3,6.1
22,4,49.7,3.9
23,4,49.4,0.7
0,5,48.5,0
1,5,48.5,3
2,5,48.3,0
3,5,49.4,1.7
4,5,49.4,0.6
5,5,48.5,1.9
6,5,48.5,0.6
7,5,48.8,1.4
8,5,52,0
9,5,54.4,0
10,5,58.1,0
11,5,61.3,1.3
12,5,64.7,2.2
13,5,68.4,5.2
14,5,69.8,2.8
15,5,63.8,12.2
16,5,60.2,11.1
17,5,58.4,11.1
18,5,56.6,8.5
19,5,53.7,9.8
20,5,51.9,7.9
21,5,51.5,6.5
22,5,51.9,7.2
23,5,51.9,2.9
0,6,51.9,2.8
1,6,51.7,4.1
2,6,51.9,2.2
3,6,51.5,3.9
4,6,51.7,4.1
5,6,50.7,1.3
6,6,50.6,3.8
7,6,51.7,3.9
8,6,53.7,1.9
9,6,58.1,0.6
10,6,62.3,0
11,6,67.9,1.4
12,6,72.8,3.5
13,6,76.4,0.9
14,6,76.2,4.7
15,6,77.3,8.3
16,6,76.2,13.4
17,6,73.9,12
18,6,70.5,7.4
19,6,69.2,7.2
20,6,67.2,5.3
21,6,66.2,5.8
22,6,65.2,4.4
23,6,63.4,2.4
0,0,61.2,0.7
1,0,60,1.7
2,0,60,1.6
3,0,57.3,4.4
4,0,57.1,3.7
5,0,56.7,3.5
6,0,56.6,3.7
7,0,57,0.7
8,0,60.5,1
9,0,65.6,1.7
10,0,70.6,2.2
11,0,77.4,5.1
12,0,81.2,10.6
13,0,83.4,11.1
14,0,82,10.6
15,0,81.2,14.1
16,0,82.2,12.1
17,0,82.5,12.2
18,0,82,11.9
19,0,80.7,8.9
20,0,78.7,9.4
21,0,74.8,7.4
22,0,74,7.9
23,0,72.9,9.3
0,1,72.1,12.9
1,1,71,9.7
2,1,69.4,10.9
3,1,69,9.6
4,1,67.7,10.5
5,1,66.8,5.4
6,1,65.4,5.2
7,1,66,4.6
8,1,69.4,4.1
9,1,72.1,4.5
10,1,72.9,5.5
11,1,76.7,5.2
12,1,78,4.7
13,1,80.2,4.8
14,1,80.7,4.7
15,1,82.9,2.6
16,1,82.4,5.5
17,1,80.3,6
18,1,75.2,8
19,1,73.5,5.4
20,1,73,5.4
21,1,71.9,1
22,1,70.2,1.3
23,1,70.3,0.7
0,2,71.1,1.3
1,2,69.1,4.1
2,2,69.3,6.7
3,2,69.7,5.9
4,2,69.3,7.1
5,2,68.7,7.2
6,2,67.4,6.6
7,2,64.5,6.4
8,2,64.4,12.4
9,2,65,9.1
10,2,65.5,8.7
11,2,67.4,8.9
12,2,65.5,7.8
13,2,65.5,7.6
14,2,65.7,5.5
15,2,67.8,7.9
16,2,67,7
17,2,67.8,7.1
18,2,67.9,5.8
19,2,66.1,5.6
20,2,63.4,4.8
21,2,61.6,2.2
22,2,61.3,0.7
23,2,60.7,1
0,3,59.6,1
1,3,58.7,0.7
2,3,58,0.9
3,3,56.6,0
4,3,57.3,2.6
5,3,55.5,1
6,3,55.7,0
7,3,57.3,1
8,3,60.8,0.7
9,3,65.2,0
10,3,68.9,4.2
11,3,72.4,4.1
12,3,76.2,2.6
13,3,77.4,5.6
14,3,77.6,7.8
15,3,76.5,9.5
16,3,76,8.6
17,3,73.8,7.7
18,3,72.9,8.8
19,3,69.9,3.1
20,3,65.5,3.1
21,3,63.3,5.9
22,3,59.8,2.4
23,3,58.2,4.6
0,4,56.5,2.6
1,4,56.5,1.3
2,4,56.5,1
3,4,56,2
4,4,56.5,3
5,4,55.8,1.3
6,4,55.4,2.1
7,4,56.7,3.4
8,4,60.6,1
9,4,64.9,0
10,4,69.8,1.5
11,4,74.9,4.1
12,4,80.1,2.2
13,4,78.3,7
14,4,80.3,4.2
15,4,78.7,8.9
16,4,77.8,11
17,4,76,7.5
18,4,75.3,12.7
19,4,73.4,7.3
20,4,70.4,6.8
21,4,66.8,4.6
22,4,64,7
23,4,61.7,6.3
0,5,61.9,4.1
1,5,61.6,1
2,5,61.1,1.9
3,5,60.1,7.9
4,5,59.1,5.7
5,5,58.5,7.3
6,5,57.5,6.2
7,5,56.7,6.5
8,5,56.7,7
9,5,56.8,7.6
10,5,57.4,6.6
11,5,58.9,5.9
12,5,59.6,6.9
13,5,59.8,6.6
14,5,63,4.4
15,5,66.3,6.3
16,5,66.9,7.3
17,5,66.2,5.3
18,5,64.5,5.6
19,5,63.4,4.7
20,5,62.3,1.7
21,5,61.6,4
22,5,60.9,3
23,5,59.8,3.4
0,6,59.8,0.7
1,6,60.2,2
2,6,60.5,0
3,6,61.1,0.7
4,6,61.3,2.6
5,6,62,0.7
6,6,62.5,0
7,6,63.6,1.3
8,6,65.3,1.1
9,6,67.7,5.5
10,6,70.1,6.1
11,6,73.3,8.7
12,6,75.7,7.8
13,6,79.8,6.7
14,6,79.3,8
15,6,82.5,15.3
16,6,82.4,8.5
17,6,81.6,15.2
18,6,79.4,13.5
19,6,77.7,5.6
20,6,76.2,3.3
21,6,75,5.9
22,6,75.3,6.7
23,6,74.7,6.3
0,0,73.4,6.7
1,0,72.9,7.3
2,0,72.5,6.5
3,0,71.1,6.3
4,0,71,6.1
5,0,71,5.9
6,0,70.8,4.9
7,0,71.1,5.9
8,0,72.1,5.1
9,0,72.9,7
10,0,75.7,4.9
11,0,76.5,4.7
12,0,80.4,4.2
13,0,82,4.3
14,0,82.7,9
15,0,82.2,11.3
16,0,77.4,10.7
17,0,78,6.4
18,0,77.7,7.6
19,0,74.4,12
20,0,71.9,12.3
21,0,70.8,7.4
22,0,70.4,6.5
23,0,69.8,4.8
0,1,69.2,1.3
1,1,69.2,2.8
2,1,68.6,0.9
3,1,69,1.4
4,1,68.7,2
5,1,68.3,2
6,1,67,0.7
7,1,69.9,4.3
8,1,70.9,9.7
9,1,72.9,5.3
10,1,75.1,11
11,1,78.7,17
12,1,82.8,10.9
13,1,84.1,17
14,1,85.5,10.9
15,1,84.3,11.6
16,1,84.5,11.1
17,1,84.2,13
18,1,84.3,19.8
19,1,82.5,12.3
20,1,81.6,14.9
